obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID,a,b,c
1.237659327097602e+18,235.741193979449,49.1845879585314,19.50618,17.50978,16.6019,16.17547,15.81911,3225,301,6,154,8.962779387800064e+17,GALAXY,0.07109734,796,52401,224,-0.46705644267729174,-0.05714437557593382,-0.882379056694837
1.237661362371887e+18,202.854945279172,46.5326743303856,25.52109,22.01109,20.31646,19.52948,19.11885,3699,301,5,103,7.597690051129267e+18,GALAXY,0.3367525,6748,56371,427,0.18298576295294766,-0.8098482740660751,0.5573705980303654
1.2376646737885926e+18,192.437855707669,37.8106361233733,23.52584,21.27787,20.92148,20.82431,20.69608,4470,301,5,56,9.984719923082189e+18,QSO,3.239418,8868,57781,871,-0.6918765580751742,-0.7133867415533589,0.11129324041437197
1.2376593260163238e+18,210.545387779253,57.8383871205038,21.24809,21.25315,21.03536,20.98975,20.99296,3225,301,4,39,9.449797347079117e+18,QSO,1.093199,8393,57864,434,-0.276913078785099,-0.016267932645452832,0.9607572540268434
1.2376640939671557e+18,117.82195876944,18.5874819480088,18.51893,17.01986,16.43303,16.21374,16.0842,4335,301,5,43,3.055805667467094e+18,STAR,9.758333e-05,2714,54208,412,0.011816222843425489,-0.9657824395874229,-0.2590842647909754
1.237662305125008e+18,237.112489757549,28.0969505966613,23.72991,21.84417,19.6474,18.99894,18.6286,3919,301,1,222,5.32108057114079e+18,GALAXY,0.4416541,4726,55712,282,0.07645841136540998,0.9813347602895671,0.17645452552682106
1.237669761722024e+18,332.694865990301,5.57772444432949,18.00034,17.04624,16.70968,16.55215,16.51973,5655,301,2,175,4.984495604371839e+18,STAR,-0.0002606284,4427,56107,497,0.7240994866044578,-0.23511090482966576,-0.6483847591741624
1.2376672937270316e+18,140.51200559607,20.9692875512714,22.51962,22.38441,21.93124,20.93756,20.34442,5080,301,5,184,1.0766127994139597e+19,GALAXY,0.8097259,9562,57817,993,0.340561251478231,-0.3953120568929972,0.8530805423092294
1.237678879410553e+18,1.2314397816711,-3.45223657484882,23.62848,22.80742,22.38601,21.90104,21.87593,7778,301,1,325,1.0518376136970625e+19,GALAXY,1.324732,9342,57722,797,-0.3169477279289886,-0.8978356686171005,0.3056718009884716
1.2376622004239078e+18,211.283937122843,12.1815612974923,23.70114,20.97271,19.20959,18.56587,18.09902,3894,301,6,50,6.139649940438407e+18,GALAXY,0.3457286,5453,56001,428,-0.6475962921339141,-0.6631041338747399,-0.3753824050919774
1.2376556930185966e+18,232.678673260831,-1.07905825848325,25.55032,22.67314,21.26522,20.05886,19.50297,2379,301,5,157,4.514953549076257e+18,GALAXY,0.5876685,4010,55350,345,0.4626702100256985,0.09418144363194922,-0.8815135463679376
1.2376648176756987e+18,179.737296388069,36.4704056172834,21.87787,21.3571,20.27615,19.2744,18.54815,4504,301,1,143,5.235687824129545e+18,GALAXY,0.5632384,4650,55648,921,-0.2636626677280291,-0.20739641320684649,-0.9420555851092195
1.2376675390846405e+18,158.338502426591,23.6516897116298,19.05217,18.02539,17.56533,17.33901,17.25794,5137,301,6,300,2.6651282879314924e+18,GALAXY,0.004380384,2367,53763,448,0.02750508103372923,0.08529948174396146,-0.9959756367158483
1.2376683325692316e+18,230.343032348768,12.7321513366099,19.72563,17.58027,16.80221,16.70739,16.36649,5322,301,4,138,3.0997372047469056e+18,STAR,-0.0002530064,2753,54234,490,-0.5272649758793805,-0.833522196967181,0.1650223996126597
1.2376564956396915e+18,334.574594118938,13.0237674545243,25.60097,20.66425,19.00572,18.37053,17.95203,2566,301,4,143,5.682626934418463e+18,GALAXY,0.3129849,5047,55833,764,0.004507080574445436,0.8971938074221015,0.44161403753518574
1.2376529474549844e+18,7.11761739788,-10.0037300865765,20.16058,18.6713,18.10346,17.88695,17.80122,1740,301,3,69,2.1538534494547743e+18,STAR,-2.661096e-05,1913,53321,25,-0.562152477969414,-0.620173049510875,0.5471471284519631
1.2376637884859023e+18,109.61143269335,39.3996565641175,18.19996,17.01966,16.5901,16.44058,16.35941,4264,301,4,17,3.60855601201084e+18,STAR,-0.0001053771,3205,54848,170,0.12179087925418003,-0.0436734575845653,0.9915944790251219
1.237664853647491e+18,223.950334006052,31.2625908916187,19.62623,17.76931,16.94286,16.49627,16.15577,4512,301,4,165,2.075196869809564e+18,GALAXY,0.08243702,1843,53816,594,-0.6164389065960079,-0.7724473745757542,-0.15273548358434189
1.2376646684390853e+18,165.990818288745,38.2378138507331,17.38339,15.85227,15.13257,14.76865,14.49249,4469,301,3,349,2.238343223950993e+18,GALAXY,0.03057399,1988,53469,197,-0.7476321643631362,0.4217277652776771,0.5130222595595526
1.237664853114684e+18,233.391333999151,26.8946342003068,23.84146,22.13976,20.62861,19.74827,19.06661,4512,301,3,227,4.4574578925562977e+18,GALAXY,0.5259307,3959,55679,73,-0.11605003087039163,-0.15035942624765697,0.9817965335411694
1.237665128537982e+18,168.55925830973,33.8990019858208,23.20362,24.17768,22.38715,20.61751,19.9353,4576,301,4,357,1.1557482808193864e+19,GALAXY,0.6542857,10265,58512,437,-0.3680604882635571,0.7000393290658217,0.6119447807933869
1.237662303524815e+18,253.825396628497,27.0415717187426,23.15997,19.83315,18.23939,17.62593,17.3021,3918,301,6,381,4.706437077985942e+18,GALAXY,0.2914146,4180,55679,638,0.26528518487021624,-0.19900832893813022,0.9434084246505478
1.2376634792482583e+18,309.252389537302,0.121792791315055,22.39861,20.86265,20.11539,19.57775,19.21795,4192,301,4,17,1.2577253521013084e+18,GALAXY,0.1505714,1117,52885,346,0.1918314649033631,0.9738790501049033,0.1214919126518346
1.237662337332216e+18,247.204301347428,27.5918390574371,17.72947,16.60529,16.17705,15.87639,15.71605,3926,301,5,145,1.5854240714646095e+18,GALAXY,0.04936078,1408,52822,571,0.4312713883849632,-0.645122801773525,0.6307309729134788
1.2376697665463913e+18,6.83968078851774,7.13318864016027,21.9433,21.51326,21.52701,21.112,20.84968,5656,301,3,61,1.2737518542976735e+19,QSO,1.695919,11313,58426,774,0.5603971239589803,0.3486108304578535,0.7512826048471967
1.23766835028394e+18,216.266215307987,15.6957950814551,19.61117,18.41422,18.36588,18.39316,18.39748,5326,301,5,107,3.0918825685224264e+18,STAR,0.0001049599,2746,54232,587,0.875748566657121,-0.4826141217816041,0.012167886216147755
1.237665440977125e+18,190.129727879024,29.221358104857,17.13002,16.1727,15.92639,15.82075,15.83395,4649,301,2,56,2.766423827293432e+18,STAR,-0.0004107351,2457,54180,319,0.03699107744529579,-0.5829285559984905,-0.8116809464259653
1.2376582034224586e+18,138.192952313219,38.1140368158276,25.81606,22.85527,20.58757,19.65685,19.11927,2964,301,1,88,5.227788937595214e+18,GALAXY,0.516966,4643,55946,857,0.9145160019140748,-0.03396650469193597,0.4031212705900156
1.2376582061250314e+18,195.428475668447,50.7374669410608,20.30448,18.53857,17.76491,17.40499,17.262,2964,301,6,366,9.258407274879408e+18,STAR,-0.0002588374,8223,57429,481,0.7091910878816697,0.5388293877294936,0.45465469511297585
1.2376794345274744e+18,20.6756160327513,-2.64100172715849,22.0813,21.9466,21.36202,20.54423,20.38855,7907,301,3,209,1.0508276303974914e+19,GALAXY,0.7680516,9333,58076,918,0.2215185976884636,-0.8488717381392428,-0.47994404159922394
1.2376613618424876e+18,224.768451171584,40.1774699921912,21.64448,20.85643,20.56262,20.5493,20.37135,3699,301,4,217,9.563596787803249e+18,QSO,2.472342,8494,57104,738,-0.11353047814510654,0.7797837318625225,0.6156688737094813
1.2376654415240236e+18,215.779373885691,25.9991518321873,21.74012,21.174,21.194,21.38857,20.66676,4649,301,3,209,6.772491451584764e+18,QSO,2.28398,6015,56096,740,-0.3550316854760581,0.5415662974458603,0.7620094801108522
1.2376618509257275e+18,163.467556989337,42.8355977607861,20.04458,19.14262,18.83231,18.74496,18.76059,3813,301,3,123,5.206323442065103e+18,STAR,0.0002917553,4624,55654,590,0.4092428321856553,0.04302111886759966,-0.9114107129258704
1.2376682971343752e+18,194.728220987903,19.0044855970308,19.36017,18.429,18.12188,18.00604,17.96782,5314,301,2,117,2.944248122815048e+18,STAR,-0.0004204249,2615,54483,72,0.9867616266745913,-0.04989714875628106,0.15431061748469518
1.2376591633498767e+18,244.768438038083,39.1661768382558,23.28053,20.92227,19.72627,21.57147,18.92324,3187,301,5,122,1.2080982554792188e+19,STAR,-0.0001715622,10730,58244,278,0.09963249143935943,-0.028196050186175426,0.9946247279268119
1.2376622240583526e+18,158.770563494497,36.2842121715145,27.0414,24.13854,21.84878,20.6046,19.80869,3900,301,2,235,9.967627459670331e+18,GALAXY,0.854573,8853,57459,129,-0.018607959836760505,0.15414686772905384,-0.9878727078930944
1.237654950524683e+18,242.146963509136,54.275988764676,22.91736,22.55185,20.78084,19.67491,19.25222,2206,301,6,135,8.516487879173888e+18,GALAXY,0.6373888,7564,56804,658,0.626480376972168,0.15618784721676585,-0.7636279811862596
1.2376503710232084e+18,190.034689434705,-2.23688484126029,21.03815,19.92007,19.35758,19.12564,19.05847,1140,301,4,248,3.28999422925789e+18,STAR,0.0005693716,2922,54612,417,-0.019563703541253495,-0.6176055582415012,-0.786244641274555
1.2376654415214676e+18,209.573536058401,27.4802262349899,19.03213,17.19443,16.35042,15.93787,15.62374,4649,301,3,170,2.3869807097775657e+18,GALAXY,0.06593488,2120,53852,265,0.428430260101452,-0.5547418036719161,0.7132384198066111
1.2376619674263227e+18,173.244300683969,41.9109737005596,27.02709,21.22178,19.35458,18.54292,17.94336,3840,301,4,117,1.6248080321248236e+18,GALAXY,0.4752664,1443,53055,489,0.4307046047220188,0.21162726480912278,-0.8773297237986748
1.2376651280060913e+18,182.25002861778,34.7136631268431,24.44608,22.17413,20.77116,19.84169,19.30877,4576,301,3,433,5.19044017141451e+18,GALAXY,0.5285406,4610,55621,151,-0.9871340521101428,-0.03718782362425386,-0.15551022133191572
1.2376613618447155e+18,230.447745313608,37.4726799584413,24.6342,23.53711,21.87015,20.00592,19.7145,3699,301,4,251,1.5763794996861604e+18,GALAXY,0.153099,1400,53470,435,-0.4320172606859942,-0.8734757992364519,-0.2245019256434373
1.2376663016306772e+18,53.3401547678544,0.649963131785466,22.41351,19.7587,18.13511,17.53025,17.08039,4849,301,5,811,8.029071327300422e+17,GALAXY,0.2793865,713,52178,511,-0.794324161446682,0.05323593861839111,0.6051570551364699
1.237680285993862e+18,15.1848171982784,30.3810846561475,23.14519,25.38788,22.38594,20.88977,19.89988,8105,301,5,43,8.693319869696071e+18,STAR,-0.0002666972,7721,57360,897,-0.4423617122022474,0.2551307103460941,-0.8597816212363425
1.237664869210194e+18,133.952514462913,33.5266313394177,25.05202,21.02375,19.21996,18.47844,18.06199,4516,301,1,65,6.543860657300986e+18,GALAXY,0.4266601,5812,56354,474,0.2165483731895176,-0.46622087497625736,0.8577557331812748
1.2376677361059103e+18,151.746266557681,19.911046348682,21.33788,19.30891,17.86716,17.31927,16.98245,5183,301,5,142,6.622785795513407e+18,GALAXY,0.2192889,5882,56029,882,0.283683719415979,0.3965468138471646,0.873083141382296
1.2376651269357576e+18,191.675098485418,33.6101835403205,24.12808,23.90483,21.98728,20.52692,19.871,4576,301,1,485,1.1540646535722455e+19,GALAXY,0.6974972,10250,58472,627,0.5834279421151208,0.02214974883943173,0.8118628116779738
1.2376788590173883e+18,20.7758034390373,11.8726895924483,22.89165,22.06952,21.75127,21.7887,21.67089,7773,301,3,446,5.257041167644908e+18,GALAXY,0.8278812,4669,55831,780,-0.26758668876348307,0.7208335579925758,-0.6393718367807255
1.237668297681339e+18,218.798830575133,16.4466797059078,22.61275,21.88269,22.02808,21.97415,22.11001,5314,301,3,271,6.154416931892124e+18,QSO,1.52902,5466,56033,902,-0.32699366153686643,0.6630905530982665,-0.6733394862226247
1.237664130481783e+18,162.405670690529,12.8752438422276,21.87607,21.39947,21.41317,21.491,21.69702,4344,301,1,156,6.027131417657629e+18,GALAXY,0.02694461,5353,55980,688,0.548603220290769,-0.7788628861217277,0.30398538009044207
1.2376593249572623e+18,249.320412300824,36.024351775339,19.10856,17.81875,17.2568,16.94114,16.74232,3225,301,2,263,1.3219255594411889e+18,GALAXY,0.08257736,1174,52782,433,0.04384576907213196,0.09405914686657642,-0.9946006361475972
1.237662700790088e+18,244.967671820763,52.6001394517355,19.7497,18.34222,17.83738,17.62097,17.54379,4011,301,2,88,3.875422604621881e+18,STAR,-0.0001362687,3442,54983,273,-0.6896886812403394,0.05290261587422055,0.7221709189676818
1.2376682944474647e+18,170.816164546873,20.0472052375718,18.90524,17.64036,17.1691,16.90795,16.68517,5313,301,5,78,2.812605239620823e+18,GALAXY,0.05099456,2498,54169,390,0.14217476398217474,0.3356804253389345,0.9311847230978851
1.2376650259824645e+18,195.186336183288,35.3011944550887,22.23059,21.37951,19.57246,18.73476,18.30497,4552,301,5,156,4.477834586026695e+18,GALAXY,0.4819393,3977,55335,475,-0.6756921040312072,-0.29174419339983776,-0.6769974196164698
1.2376646684379057e+18,162.479642481537,37.7317803181986,22.37564,20.71462,18.98914,18.39226,18.00114,4469,301,3,331,5.213082139520948e+18,GALAXY,0.3276787,4630,55623,602,0.6343617952581838,-0.7723459477821404,0.03266266463902305
1.237662224615408e+18,216.369600343484,35.2959336549667,21.97918,21.31703,20.96041,20.73444,20.3404,3900,301,3,543,1.2111425832389728e+19,QSO,0.7656412,10757,58223,438,0.6810741026841398,-0.2881885697866431,-0.6731161971735066
1.2376802731085015e+18,329.256992255491,19.4058596595773,26.75306,21.15687,19.15403,18.40149,17.87164,8102,301,5,36,5.65224467968271e+18,GALAXY,0.4343872,5020,55852,826,-0.6959405135116113,0.48665084926910057,0.5280508995909938
1.2376574018731384e+18,118.69269289257,30.1766063566573,22.40551,20.30479,19.918,19.75549,19.7991,2777,301,4,72,4.224439760238959e+18,STAR,0.0001103057,3752,55236,230,0.2514430232348675,-0.20660847355708628,-0.9455629776598281
1.2376611379627953e+18,161.551651413035,39.9637540311949,20.13567,19.44825,18.89153,18.47108,18.49515,3647,301,3,148,1.6134632708138865e+18,GALAXY,0.191204,1433,53035,177,0.15224046586250098,0.6211129245841375,0.7687922836946974
1.2376794597545743e+18,25.7267564103352,18.1798328093453,23.55329,22.50472,21.51048,20.87065,20.49148,7913,301,2,120,8.160546000651704e+18,GALAXY,0.6669854,7248,56630,85,0.6496955547879438,0.4387956454215686,-0.6207689325730267
1.237661353778086e+18,172.524715444228,57.3776332784281,21.58182,21.18976,21.00769,20.46263,20.18795,3697,301,5,44,9.205430325752388e+18,QSO,0.5287384,8176,57131,264,-0.6524275114802062,0.17557363542637514,0.7372328267290542
1.237666301090202e+18,45.0888809537354,0.27082842290658,20.6725,19.05884,18.03426,17.49851,17.10385,4849,301,4,756,1.7598888061205484e+18,GALAXY,0.137747,1563,52941,390,0.43139926919689303,0.8615813953124427,0.2675297549579313
1.2376651274559818e+18,147.359682952899,28.2040250407893,25.73991,23.42985,21.83377,20.31682,19.75124,4576,301,2,231,6.523618372147763e+18,GALAXY,0.6780748,5794,56282,561,0.9543883906038745,-0.2901854697125318,0.0702509291629901
1.2376634577773548e+18,319.152699733877,0.141937336886055,22.45569,23.43225,21.78213,20.66447,20.48971,4187,301,4,77,1.0380969897492765e+19,GALAXY,0.8326245,9220,57932,628,0.2745709889323823,-0.9511043536016541,0.14146123354712076
1.23765932710455e+18,250.763020438459,37.4491069831641,22.21848,21.54086,20.52744,19.44562,18.94103,3225,301,6,260,5.846847521151015e+18,GALAXY,0.619038,5193,56066,179,0.8186467102011851,-0.518272625974619,-0.24740866808208128
1.2376622246275976e+18,244.916756567718,22.4995342761443,16.19385,16.43041,16.85466,17.20366,17.47121,3900,301,3,729,4.569051445442402e+18,STAR,2.272196e-05,4058,55358,544,-0.8664441608236318,0.11104810964089709,-0.48676774083726587
1.2376651011472102e+18,237.538427874267,21.8972389399499,25.25598,22.06278,20.73084,19.85743,19.39512,4570,301,1,199,4.4317342619436544e+18,GALAXY,0.5551451,3936,55302,699,-0.33968658356720405,0.9358524990270869,0.09377166421258308
1.2376637890278203e+18,115.971459248218,50.0613901147238,21.40143,20.96455,19.21218,18.5035,18.00996,4264,301,5,94,4.1299969381533184e+18,GALAXY,0.389669,3668,55478,713,-0.9444262483398207,0.25880594613609703,-0.20267842433611702
1.2376786619792755e+18,42.1446912759278,4.08322292198251,26.00129,21.94618,21.47536,20.62638,20.14625,7727,301,4,347,1.06017477119666e+19,GALAXY,0.7792075,9416,58098,997,0.15515337279485714,0.5676488368979278,-0.8085185396011708
1.237662195615138e+18,227.831642938526,34.8036464218825,20.98658,20.14284,19.58926,19.36776,18.98442,3893,301,5,402,5.310892496901134e+18,QSO,2.417914,4717,55742,82,0.0641344063631624,-0.9677404516654383,-0.24364974067463815
1.2376785964593324e+18,313.110137789333,0.975481856918132,21.41089,19.66255,18.92785,18.65617,18.45643,7712,301,2,16,1.2554916947160207e+18,STAR,-0.0002088459,1115,52914,412,0.2794467608343172,-0.48618057606032056,0.8279721947752006
1.237651737374425e+18,195.656201437829,3.10377610531058,19.92304,17.90449,17.01887,16.63519,16.32119,1458,301,5,473,5.900785126987796e+17,GALAXY,0.07078364,524,52027,389,-0.6386521982935417,-0.7685661714397103,0.03780753540410091
1.237680283851424e+18,27.9143937213953,27.0447653992635,21.45971,19.72139,19.03087,18.73209,18.50397,8105,301,1,120,8.65706183092839e+18,STAR,-0.0002462851,7689,57743,63,0.313199680842129,-0.11786785661050975,0.9423444849408484
1.2376621945231117e+18,174.434494198532,42.0046405933705,21.36099,20.83573,20.34847,20.2426,20.2459,3893,301,3,123,9.422851058932406e+18,QSO,1.360602,8369,57451,708,-0.03008658784071297,0.3945824431230928,-0.9183678417775277
1.2376626374408276e+18,221.015674563724,12.5311382778518,18.80502,17.63825,17.21189,17.04546,16.98751,3996,301,4,111,1.9276759396851648e+18,STAR,-0.00025882,1712,53531,492,0.4495798723563656,0.8925453122247288,-0.03522504787357376
1.237667735037936e+18,165.876861814725,21.3258851108017,18.01623,16.50192,15.80284,15.4052,15.1304,5183,301,3,230,2.8012816439087206e+18,GALAXY,0.06336599,2488,54149,155,0.6368532616728587,-0.461952454607868,0.6172664358106692
1.23765820558069e+18,168.786475072889,49.7113478000544,24.27965,23.67347,21.36384,20.39783,19.60521,2964,301,5,252,8.326073911205976e+18,GALAXY,0.7115195,7395,57131,160,0.5551081561340766,-0.6441742359426469,-0.5262076479310546
1.2376619711803558e+18,172.998355464559,7.07017630329341,22.25404,20.66257,18.73852,18.08949,17.74573,3841,301,3,55,1.8217146227643123e+18,GALAXY,0.37289,1618,53116,31,-0.6903578801174599,-0.14769281410239468,0.7082321865195356
1.23765294799795e+18,21.2414966553936,-9.20338921280907,20.31508,19.33675,19.23934,19.21604,19.15373,1740,301,4,162,3.240449408210332e+18,STAR,-0.0004800474,2878,54465,398,0.7140622932920407,-0.66475379365888,-0.2195846877963918
1.2376621956057006e+18,201.743770345507,41.9458125043604,19.37618,18.15018,17.45297,17.08683,16.80599,3893,301,5,258,1.6462303678808983e+18,GALAXY,0.1644308,1462,53112,599,-0.34863937951243223,-0.2829940729001315,-0.8935126959123644
1.2376675380126024e+18,162.608593834553,23.3836144954762,20.66967,19.65585,19.64,19.59722,19.75061,5137,301,4,326,3.6604425160518287e+18,STAR,7.657002e-05,3251,54882,516,-0.12927996384134988,0.12146083428171543,-0.9841412280179959
